ax_0_0_plot_000_x,ax_0_0_plot_000_y,ax_1_0_plot_001_x,ax_1_0_plot_001_y,ax_2_0_plot_002_x,ax_2_0_plot_002_y,ax_3_0_plot_003_x,ax_3_0_plot_003_y,ax_4_0_plot_004_x,ax_4_0_plot_004_y,ax_5_0_plot_005_x,ax_5_0_plot_005_y,ax_6_0_plot_006_x,ax_6_0_plot_006_y,ax_7_0_plot_007_x,ax_7_0_plot_007_y
0.494140625,-0.18307799,0.494140625,-0.08058501,0.494140625,0.23852015,0.494140625,0.968184,0.494140625,1.5249708e-11,0.494140625,1.0517912,0.494140625,-0.8632201,0.494140625,0.03999331
0.49609375,-0.33050725,0.49609375,-1.0460992,0.49609375,-0.35260016,0.49609375,1.0339446,0.49609375,4.454722e-12,0.49609375,0.9677054,0.49609375,-1.2550787,0.49609375,-0.6601323
0.498046875,0.056801263,0.498046875,-0.8568263,0.498046875,-0.10094239,0.498046875,0.9838457,0.498046875,-9.642567e-13,0.498046875,0.9046599,0.498046875,-1.8384391,0.498046875,-1.0537409
0.5,0.43615478,0.5,-1.2099673,0.5,0.39198592,0.5,0.82702017,0.5,9.517617e-12,0.5,1.0602692,0.5,-0.23273061,0.5,-0.4287775
0.501953125,0.1960298,0.501953125,0.15099475,0.501953125,-0.05200294,0.501953125,0.5842612,0.501953125,1.0742663e-11,0.501953125,1.0623803,0.501953125,-0.035667203,0.501953125,0.14080255
0.50390625,0.07006117,0.50390625,0.5462078,0.50390625,-0.3716954,0.50390625,0.28537086,0.50390625,5.0849277e-12,0.50390625,0.8783183,0.50390625,-0.9913504,0.50390625,0.28120822
0.505859375,-0.4028235,0.505859375,-0.13553125,0.505859375,0.19703129,0.505859375,-0.034447577,0.505859375,9.361749e-12,0.505859375,0.94111884,0.505859375,-0.48649344,0.505859375,0.030613998
0.5078125,0.11500723,0.5078125,2.1743631,0.5078125,0.2948176,0.5078125,-0.3387199,0.5078125,1.249831e-11,0.5078125,0.8651957,0.5078125,-0.10431975,0.5078125,0.29613146
0.509765625,0.49005386,0.509765625,1.2721595,0.509765625,-0.3120634,0.509765625,-0.5938666,0.509765625,4.438448e-12,0.509765625,0.8069936,0.509765625,-0.07764631,0.509765625,0.11122048
0.51171875,-0.35991597,0.51171875,1.7670043,0.51171875,-0.1730565,0.51171875,-0.772925,0.51171875,-9.783848e-15,0.51171875,0.84099543,0.51171875,0.028076561,0.51171875,1.3642412
0.513671875,0.018329652,0.513671875,0.55564976,0.513671875,0.3795867,0.513671875,-0.8584128,0.513671875,1.0224772e-11,0.513671875,0.7280524,0.513671875,-0.29608327,0.513671875,1.921235
0.515625,0.37737307,0.515625,-0.08687201,0.515625,0.024949113,0.515625,-0.8440242,0.515625,9.052646e-12,0.515625,0.7624698,0.515625,-1.7628106,0.515625,1.286005
0.517578125,0.24076861,0.517578125,2.872259,0.517578125,-0.38932136,0.517578125,-0.7349975,0.517578125,1.1453503e-11,0.517578125,0.70957446,0.517578125,-1.1960092,0.517578125,0.16144569
0.51953125,0.19701575,0.51953125,0.07794168,0.51953125,0.12695655,0.51953125,-0.5471489,0.51953125,1.1241695e-11,0.51953125,0.6881296,0.51953125,-0.6409609,0.51953125,-0.26030666
0.521484375,0.20248409,0.521484375,-2.7683527,0.521484375,0.33978537,0.521484375,-0.30472153,0.521484375,2.1009659e-12,0.521484375,0.77660584,0.521484375,-1.2725384,0.521484375,1.2122096
0.5234375,-0.14050885,0.5234375,1.0129101,0.5234375,-0.25953424,0.5234375,-0.037335213,0.5234375,2.2387268e-12,0.5234375,0.699451,0.5234375,0.37888747,0.5234375,2.519627
0.525390625,-0.20640816,0.525390625,-1.453992,0.525390625,-0.23852015,0.525390625,0.22358452,0.525390625,2.6588493e-12,0.525390625,0.75038165,0.525390625,-0.9012211,0.525390625,1.0243043
0.52734375,0.30936116,0.52734375,0.7704879,0.52734375,0.35260016,0.52734375,0.44846871,0.52734375,3.3470156e-12,0.52734375,0.87328446,0.52734375,-0.59656507,0.52734375,-0.29074138
0.529296875,0.3101134,0.529296875,-0.22176237,0.529296875,0.10094239,0.529296875,0.6129331,0.529296875,7.313773e-13,0.529296875,0.91553986,0.529296875,-0.3526139,0.529296875,0.8576935
0.53125,0.3670723,0.53125,0.10418493,0.53125,-0.39198592,0.53125,0.70039815,0.53125,-1.6036994e-12,0.53125,0.94867563,0.53125,-1.121534,0.53125,1.6129215
0.533203125,0.41324055,0.533203125,-0.8821785,0.533203125,0.05200294,0.533203125,0.70372254,0.533203125,2.7193718e-12,0.533203125,0.8248641,0.533203125,1.5955124,0.533203125,1.2323487
0.53515625,0.011342399,0.53515625,-0.4483729,0.53515625,0.3716954,0.53515625,0.62569475,0.53515625,4.496551e-12,0.53515625,0.6686896,0.53515625,-1.2337526,0.53515625,0.34633338
0.537109375,0.0015162947,0.537109375,-0.103444226,0.537109375,-0.19703129,0.537109375,0.4783657,0.537109375,-1.5207599e-12,0.537109375,0.58416957,0.537109375,-0.20908237,0.537109375,0.3259238
0.5390625,0.29829517,0.5390625,-0.23307021,0.5390625,-0.2948176,0.5390625,0.28133872,0.5390625,-3.4308682e-12,0.5390625,0.5353562,0.5390625,-0.5091879,0.5390625,0.16977704
0.541015625,0.14996393,0.541015625,0.14518327,0.541015625,0.3120634,0.541015625,0.059252076,0.541015625,3.6027056e-12,0.541015625,0.58956105,0.541015625,-0.56974435,0.541015625,0.6711247
0.54296875,0.20196688,0.54296875,-0.7579364,0.54296875,0.1730565,0.54296875,-0.16123012,0.54296875,1.13920835e-11,0.54296875,0.68741304,0.54296875,1.7415882,0.54296875,1.1214869
0.544921875,0.29579267,0.544921875,0.20739655,0.544921875,-0.3795867,0.544921875,-0.3545544,0.544921875,4.4553185e-12,0.544921875,0.7199833,0.544921875,-0.76515293,0.544921875,0.82236046
0.546875,0.39000535,0.546875,-0.7549726,0.546875,-0.024949113,0.546875,-0.49917942,0.546875,-2.3460528e-12,0.546875,0.495264,0.546875,0.20209631,0.546875,-0.064737044
0.548828125,-0.16200484,0.548828125,0.64561075,0.548828125,0.38932136,0.548828125,-0.5799185,0.548828125,2.1249163e-13,0.548828125,0.35921723,0.548828125,-0.44408086,0.548828125,0.40510833
0.55078125,-0.124417044,0.55078125,0.39211753,0.55078125,-0.12695655,0.55078125,-0.58947754,0.55078125,1.9484934e-12,0.55078125,0.29875296,0.55078125,-0.39227837,0.55078125,0.6302256
0.552734375,-0.40601805,0.552734375,-0.048825588,0.552734375,-0.33978537,0.552734375,-0.52904075,0.552734375,-1.0385542e-12,0.552734375,0.31730485,0.552734375,1.5498497,0.552734375,0.22090033
0.5546875,0.07828014,0.5546875,0.9950019,0.5546875,0.25953424,0.5546875,-0.40787208,0.5546875,-2.8219582e-12,0.5546875,0.38775736,0.5546875,0.6678971,0.5546875,0.251853
0.556640625,-0.4640577,0.556640625,-0.6629702,0.556640625,0.23852015,0.556640625,-0.24201009,0.556640625,-3.9341304e-12,0.556640625,0.33658782,0.556640625,-0.36599323,0.556640625,-0.31681973
0.55859375,-0.034401983,0.55859375,-0.4322361,0.55859375,-0.35260016,0.55859375,-0.052233763,0.55859375,-4.3749327e-12,0.55859375,0.38061994,0.55859375,-1.1138829,0.55859375,0.5816705
0.560546875,0.042644635,0.560546875,0.050023858,0.560546875,-0.10094239,0.560546875,0.13844967,0.560546875,5.413592e-13,0.560546875,0.34695348,0.560546875,0.05647319,0.560546875,-1.3400931
0.5625,-0.21345875,0.5625,-0.065575056,0.5625,0.39198592,0.5625,0.30749968,0.5625,4.319902e-12,0.5625,0.3478625,0.5625,1.5633266,0.5625,-1.3953958
0.564453125,0.09083326,0.564453125,-0.34702182,0.564453125,-0.05200294,0.564453125,0.43541506,0.564453125,3.6714963e-12,0.564453125,0.28142217,0.564453125,1.0739948,0.564453125,-0.83477604
0.56640625,-0.46949974,0.56640625,0.7535888,0.56640625,-0.3716954,0.56640625,0.5079028,0.56640625,2.6626863e-12,0.56640625,0.21982548,0.56640625,0.07936361,0.56640625,-1.6110119
0.568359375,-0.46265182,0.568359375,-0.37714717,0.568359375,0.19703129,0.568359375,0.5174137,0.568359375,3.7160986e-12,0.568359375,0.16626345,0.568359375,-0.33169842,0.568359375,0.15366298
0.5703125,0.32260057,0.5703125,-0.33612177,0.5703125,0.2948176,0.5703125,0.4638907,0.5703125,3.9280116e-12,0.5703125,0.12272313,0.5703125,0.77532095,0.5703125,-1.1723305
0.572265625,-0.13980936,0.572265625,-0.8523024,0.572265625,-0.3120634,0.572265625,0.3546636,0.572265625,1.3046666e-11,0.572265625,0.027710956,0.572265625,-0.14156267,0.572265625,-1.4596249
0.57421875,-0.3729395,0.57421875,-0.6490636,0.57421875,-0.1730565,0.57421875,0.20351611,0.57421875,8.726636e-12,0.57421875,0.13510993,0.57421875,0.62011343,0.57421875,-2.4703336
0.576171875,0.02224326,0.576171875,1.19009,0.576171875,0.3795867,0.576171875,0.02903856,0.576171875,3.2362357e-12,0.576171875,0.37827832,0.576171875,1.0380509,0.576171875,0.5002599
0.578125,0.26999354,0.578125,-0.75142103,0.578125,0.024949113,0.578125,-0.14754662,0.578125,3.5699443e-12,0.578125,0.4372585,0.578125,-1.1297897,0.578125,0.551708
0.580078125,-0.28417897,0.580078125,1.1884341,0.580078125,-0.38932136,0.580078125,-0.3048467,0.580078125,1.00026775e-11,0.580078125,0.4741238,0.580078125,0.23141612,0.580078125,-1.6901512
0.58203125,0.12289047,0.58203125,-0.0829617,0.58203125,0.12695655,0.58203125,-0.42377833,0.58203125,9.622694e-12,0.58203125,0.47522196,0.58203125,1.5707225,0.58203125,-1.6964198
0.583984375,-0.41465253,0.583984375,0.5882249,0.583984375,0.33978537,0.583984375,-0.48979402,0.583984375,3.82124e-12,0.583984375,0.3689414,0.583984375,0.46000835,0.583984375,-2.3375778
0.5859375,-0.44831827,0.5859375,-1.2618876,0.5859375,-0.25953424,0.5859375,-0.49460948,0.5859375,1.3505658e-12,0.5859375,0.4179545,0.5859375,0.5421697,0.5859375,1.1824507
0.587890625,0.031354632,0.587890625,-0.078912854,0.587890625,-0.23852015,0.587890625,-0.4372359,0.587890625,3.7169365e-12,0.587890625,0.26127353,0.587890625,-0.07149719,0.587890625,0.04397283
0.58984375,0.04063512,0.58984375,-0.43743014,0.58984375,0.35260016,0.58984375,-0.32419112,0.58984375,1.2168707e-12,0.58984375,0.30465603,0.58984375,-0.73752916,0.58984375,-0.30308938
0.591796875,0.13742991,0.591796875,-0.65650463,0.591796875,0.10094239,0.591796875,-0.16884935,0.591796875,-9.888904e-13,0.591796875,0.5432864,0.591796875,0.6542276,0.591796875,-0.30606693
0.59375,0.22609134,0.59375,-0.7343011,0.59375,-0.39198592,0.59375,0.010020136,0.59375,-1.1800253e-12,0.59375,0.096499994,0.59375,0.9496141,0.59375,-0.17351334
0.595703125,0.47585207,0.595703125,-0.7126255,0.595703125,0.05200294,0.595703125,0.19038378,0.595703125,-2.3481009e-12,0.595703125,0.67780906,0.595703125,-0.40587065,0.595703125,0.5495691
0.59765625,0.016300349,0.59765625,1.6107112,0.59765625,0.3716954,0.59765625,0.3495232,0.59765625,-3.647629e-12,0.59765625,0.34258634,0.59765625,0.015093605,0.59765625,-0.07102949
0.599609375,-0.17704353,0.599609375,0.22606467,0.599609375,-0.19703129,0.599609375,0.46678224,0.599609375,-3.1848638e-12,0.599609375,0.2346708,0.599609375,-1.2633779,0.599609375,-1.6842774
0.6015625,0.2951862,0.6015625,0.1699626,0.6015625,-0.2948176,0.6015625,0.52616733,0.6015625,-1.8993492e-12,0.6015625,1.0924085,0.6015625,0.9293358,0.6015625,0.45641032
0.603515625,-0.22916774,0.603515625,-1.28405,0.603515625,0.3120634,0.603515625,0.5184863,0.603515625,2.355522e-13,0.603515625,-0.27551347,0.603515625,0.20726039,0.603515625,-0.19672938
0.60546875,-0.06102858,0.60546875,0.37304294,0.60546875,0.1730565,0.60546875,0.4427468,0.60546875,-9.005906e-13,0.60546875,0.7809171,0.60546875,-1.0717907,0.60546875,1.3278923
0.607421875,-0.42154363,0.607421875,1.0637686,0.607421875,-0.3795867,0.607421875,0.30660537,0.607421875,-3.3802319e-12,0.607421875,0.46254984,0.607421875,0.62571096,0.607421875,-0.47197035
0.609375,-0.47464925,0.609375,0.05463553,0.609375,-0.024949113,0.609375,0.12576056,0.609375,-2.0210621e-12,0.609375,-0.41238853,0.609375,-0.42954493,0.609375,0.4066493
0.611328125,0.46264842,0.611328125,0.3293163,0.611328125,0.38932136,0.611328125,-0.077697024,0.611328125,-2.677533e-12,0.611328125,1.8694413,0.611328125,0.60727113,0.611328125,0.821965
0.61328125,0.33598012,0.61328125,-0.024501124,0.61328125,-0.12695655,0.61328125,-0.27783185,0.61328125,-4.827928e-12,0.61328125,-1.038048,0.61328125,-1.4221088,0.61328125,2.7737584
0.615234375,0.1959742,0.615234375,-1.3327101,0.615234375,-0.33978537,0.615234375,-0.44804063,0.615234375,-5.7611194e-12,0.615234375,0.8535135,0.615234375,-0.3335015,0.615234375,2.169092
0.6171875,-0.091047056,0.6171875,-0.33122975,0.6171875,0.25953424,0.6171875,-0.56449115,0.6171875,-4.1478435e-12,0.6171875,1.124136,0.6171875,-0.047796387,0.6171875,-0.013546991
0.619140625,-0.3267057,0.619140625,0.40256235,0.619140625,0.23852015,0.619140625,-0.60939467,0.619140625,-1.7927042e-12,0.619140625,-1.5048729,0.619140625,-0.8059624,0.619140625,1.1485112
0.62109375,-0.34356296,0.62109375,-1.9536088,0.62109375,-0.35260016,0.62109375,-0.57367176,0.62109375,-5.797676e-13,0.62109375,2.5195801,0.62109375,-0.52443564,0.62109375,2.4637465
0.623046875,-0.2497571,0.623046875,0.6436641,0.623046875,-0.10094239,0.623046875,-0.45861995,0.623046875,-4.252141e-12,0.623046875,-1.2254598,0.623046875,0.9812488,0.623046875,2.7710426
0.625,0.049226664,0.625,0.12978433,0.625,0.39198592,0.625,-0.27629346,0.625,-3.780053e-12,0.625,0.02871213,0.625,-0.59829825,0.625,0.24693659
0.626953125,0.21459593,0.626953125,-0.70517737,0.626953125,-0.05200294,0.626953125,-0.048457537,0.626953125,7.692141e-12,0.626953125,1.5330015,0.626953125,0.17829819,0.626953125,0.62938666
0.62890625,0.16019738,0.62890625,1.5222887,0.62890625,-0.3716954,0.62890625,0.19583704,0.62890625,1.2754914e-11,0.62890625,-2.5199928,0.62890625,1.0047634,0.62890625,0.27070385
0.630859375,-0.2200661,0.630859375,-0.25475994,0.630859375,0.19703129,0.630859375,0.423822,0.630859375,1.5889993e-12,0.630859375,2.1495898,0.630859375,-0.12154787,0.630859375,2.2050853
0.6328125,0.45486528,0.6328125,0.7463772,0.6328125,0.2948176,0.6328125,0.6033079,0.6328125,-4.8087584e-12,0.6328125,-1.0746094,0.6328125,0.25008088,0.6328125,0.74629486
0.634765625,0.23789692,0.634765625,0.62244225,0.634765625,-0.3120634,0.634765625,0.7071636,0.634765625,-1.4460242e-12,0.634765625,-0.8644548,0.634765625,-0.82835656,0.634765625,1.023641
0.63671875,0.054354053,0.63671875,-0.04106887,0.63671875,-0.1730565,0.63671875,0.71736556,0.63671875,1.0391122e-12,0.63671875,1.4950564,0.63671875,0.82587755,0.63671875,0.46379235
0.638671875,0.11172075,0.638671875,0.23161286,0.638671875,0.3795867,0.638671875,0.628022,0.638671875,-1.7796206e-12,0.638671875,-2.5571413,0.638671875,-1.239776,0.638671875,-1.658583
0.640625,-0.08039994,0.640625,1.2681005,0.640625,0.024949113,0.640625,0.44687545,0.640625,-2.752075e-12,0.640625,1.0547097,0.640625,-0.32695612,0.640625,1.148563
0.642578125,-0.252269,0.642578125,0.40249646,0.642578125,-0.38932136,0.642578125,0.19497031,0.642578125,-2.7557823e-13,0.642578125,-0.4287321,0.642578125,0.87365,0.642578125,-0.35486203
0.64453125,-0.14402732,0.64453125,1.0981607,0.64453125,0.12695655,0.64453125,-0.09558632,0.64453125,2.7235918e-12,0.64453125,-1.2197176,0.64453125,-2.9777594,0.64453125,0.39571822
0.646484375,0.25784612,0.646484375,0.50282174,0.646484375,0.33978537,0.646484375,-0.38557535,0.646484375,3.6997883e-12,0.646484375,1.1411312,0.646484375,-0.10797713,0.646484375,-2.0103087
0.6484375,-0.48560652,0.6484375,-0.44849446,0.6484375,-0.25953424,0.6484375,-0.6338683,0.6484375,2.7054307e-12,0.6484375,-1.304287,0.6484375,-0.19883472,0.6484375,0.37420708
0.650390625,-0.38392735,0.650390625,0.2954796,0.650390625,-0.23852015,0.650390625,-0.80321026,0.650390625,-8.2536126e-13,0.650390625,0.46237233,0.650390625,0.12353039,0.650390625,0.017905543
0.65234375,-0.45399734,0.65234375,0.14423665,0.65234375,0.35260016,0.65234375,-0.8657798,0.65234375,-9.9546944e-14,0.65234375,0.09873244,0.65234375,0.7964515,0.65234375,0.9594504
0.654296875,-0.4592712,0.654296875,-0.83612144,0.654296875,0.10094239,0.654296875,-0.80770314,0.654296875,2.9963406e-12,0.654296875,-0.62511885,0.654296875,0.048857845,0.654296875,-0.60231304
0.65625,0.35546058,0.65625,0.20091791,0.65625,-0.39198592,0.65625,-0.63179624,0.65625,9.304966e-12,0.65625,0.6572128,0.65625,-1.0125948,0.65625,0.12155684
0.658203125,0.20365787,0.658203125,-0.06514776,0.658203125,0.05200294,0.658203125,-0.358028,0.658203125,4.0840504e-12,0.658203125,-0.24019219,0.658203125,-0.8078029,0.658203125,1.4921743
0.66015625,-0.025826171,0.66015625,-0.6611024,0.66015625,0.3716954,0.66015625,-0.021497507,0.66015625,3.659379e-12,0.66015625,0.18103111,0.66015625,0.23765379,0.66015625,-0.87237877
0.662109375,-0.40216583,0.662109375,-1.6096483,0.662109375,-0.19703129,0.662109375,0.33191985,0.662109375,9.545289e-12,0.662109375,0.41978186,0.662109375,1.3133404,0.662109375,-1.9720471
0.6640625,-0.008384125,0.6640625,0.36724058,0.6640625,-0.2948176,0.6640625,0.6517483,0.6640625,4.530868e-12,0.6640625,0.06677107,0.6640625,0.07881149,0.6640625,-2.2397168
0.666015625,-0.02652823,0.666015625,-0.21555269,0.666015625,0.3120634,0.666015625,0.89009535,0.666015625,1.634808e-13,0.666015625,0.2802102,0.666015625,0.9554135,0.666015625,-1.8689959
0.66796875,-0.32679814,0.66796875,-0.88004595,0.66796875,0.1730565,0.66796875,1.0088284,0.66796875,3.740658e-14,0.66796875,0.083110794,0.66796875,-2.3449192,0.66796875,-1.0265088
0.669921875,-0.06614835,0.669921875,0.6499302,0.669921875,-0.3795867,0.669921875,0.9856713,0.669921875,-5.2819423e-14,0.669921875,-0.0812723,0.669921875,-0.42782822,0.669921875,-0.02115618
0.671875,-0.101495266,0.671875,-0.7591471,0.671875,-0.024949113,0.671875,0.8182489,0.671875,1.0885364e-13,0.671875,-0.1297021,0.671875,1.4782668,0.671875,-1.332534
0.673828125,0.1158501,0.673828125,-0.3180569,0.673828125,0.38932136,0.673828125,0.52536106,0.673828125,2.0407892e-12,0.673828125,-0.32682273,0.673828125,0.73564374,0.673828125,-2.002145
0.67578125,0.13509364,0.67578125,0.78444004,0.67578125,-0.12695655,0.67578125,0.14514974,0.67578125,6.9050694e-12,0.67578125,-0.30617124,0.67578125,0.17835206,0.67578125,-1.126209
0.677734375,-0.454696,0.677734375,-1.0044084,0.677734375,-0.33978537,0.677734375,-0.2697238,0.677734375,2.2861411e-12,0.677734375,-0.34609663,0.677734375,-2.0328379,0.677734375,1.6602345
0.6796875,-0.12538739,0.6796875,-1.4275434,0.6796875,0.25953424,0.6796875,-0.65931284,0.6796875,-4.756274e-12,0.6796875,-0.18901435,0.6796875,-0.34221005,0.6796875,-1.168796
0.681640625,0.12585992,0.681640625,-0.2857385,0.681640625,0.23852015,0.681640625,-0.9650516,0.681640625,-3.4992439e-12,0.681640625,0.0353175,0.681640625,1.3831598,0.681640625,-0.06276517
0.68359375,0.0031362586,0.68359375,0.62595344,0.68359375,-0.35260016,0.68359375,-1.1386057,0.68359375,6.0264234e-13,0.68359375,-0.07470415,0.68359375,1.3806627,0.68359375,-2.3576412
0.685546875,0.35648984,0.685546875,-0.008647895,0.685546875,-0.10094239,0.685546875,-1.1495658,0.685546875,1.0382535e-13,0.685546875,-0.14724347,0.685546875,0.29523253,0.685546875,-1.0174059
0.6875,0.15869363,0.6875,-0.7796105,0.6875,0.39198592,0.6875,-0.99075484,0.6875,-4.0490207e-12,0.6875,-0.07725162,0.6875,-1.0129981,0.6875,-0.65722954
0.689453125,-0.33706558,0.689453125,1.5443878,0.689453125,-0.05200294,0.689453125,-0.6802278,0.689453125,-3.239277e-12,0.689453125,-0.2631306,0.689453125,1.4328647,0.689453125,0.5210648
0.69140625,-0.42943126,0.69140625,-0.26333985,0.69140625,-0.3716954,0.69140625,-0.25950837,0.69140625,3.6915427e-12,0.69140625,-0.4373514,0.69140625,0.3187075,0.69140625,-1.9454583
0.693359375,0.14241928,0.693359375,0.33418977,0.693359375,0.19703129,0.693359375,0.21183118,0.693359375,5.7748775e-12,0.693359375,-0.37017202,0.693359375,1.1886774,0.693359375,-1.6941005
0.6953125,-0.4734887,0.6953125,0.8911049,0.6953125,0.2948176,0.6953125,0.66456765,0.6953125,1.0262748e-11,0.6953125,-0.3429781,0.6953125,-0.7653408,0.6953125,-0.332945
0.697265625,0.085775584,0.697265625,-0.7911824,0.697265625,-0.3120634,0.697265625,1.030031,0.697265625,9.1979774e-12,0.697265625,-0.3644613,0.697265625,-2.434093,0.697265625,0.071735024
0.69921875,0.44023025,0.69921875,1.4763597,0.69921875,-0.1730565,0.69921875,1.2506095,0.69921875,1.4421295e-12,0.69921875,-0.3263205,0.69921875,-1.0347923,0.69921875,-0.09969221
0.701171875,0.07547418,0.701171875,0.16206855,0.701171875,0.3795867,0.701171875,1.2889396,0.701171875,1.1187775e-12,0.701171875,-0.5149162,0.701171875,0.9359106,0.701171875,-0.21813865
0.703125,-0.11183007,0.703125,-0.781389,0.703125,0.024949113,0.703125,1.1343025,0.703125,-8.670179e-13,0.703125,-0.62048686,0.703125,1.8976544,0.703125,1.01878
0.705078125,0.14328822,0.705078125,-0.564885,0.705078125,-0.38932136,0.705078125,0.8051239,0.705078125,1.4249921e-12,0.705078125,-0.7324481,0.705078125,0.88226587,0.705078125,0.86183864
0.70703125,-0.041747108,0.70703125,-0.018029004,0.70703125,0.12695655,0.70703125,0.34704491,0.70703125,4.091664e-12,0.70703125,-0.65018463,0.70703125,0.10267565,0.70703125,0.22329886
0.708984375,0.04561679,0.708984375,1.6264817,0.708984375,0.33978537,0.708984375,-0.17329635,0.708984375,1.9516973e-12,0.708984375,-0.75482005,0.708984375,-0.46170938,0.708984375,-0.19706947
0.7109375,0.4414648,0.7109375,0.9661267,0.7109375,-0.25953424,0.7109375,-0.67794836,0.7109375,7.034062e-12,0.7109375,-0.8333157,0.7109375,-0.14039092,0.7109375,1.6293105
0.712890625,-0.11389736,0.712890625,0.72231156,0.712890625,-0.23852015,0.712890625,-1.0893962,0.712890625,5.5553357e-12,0.712890625,-0.658161,0.712890625,1.4983026,0.712890625,0.43980455
0.71484375,0.46119055,0.71484375,-1.4961293,0.71484375,0.35260016,0.71484375,-1.3425997,0.71484375,-3.2232864e-12,0.71484375,-0.56044424,0.71484375,0.23911098,0.71484375,3.067216
0.716796875,0.40535066,0.716796875,0.53816044,0.716796875,0.10094239,0.716796875,-1.3954333,0.716796875,-8.8192534e-13,0.716796875,-0.42031085,0.716796875,-0.8688043,0.716796875,-1.1041783
0.71875,-0.30420887,0.71875,0.6120649,0.71875,-0.39198592,0.71875,-1.2358329,0.71875,4.199014e-12,0.71875,-0.448081,0.71875,1.3583599,0.71875,0.04963041
0.720703125,-0.4306387,0.720703125,0.07583507,0.720703125,0.05200294,0.720703125,-0.88441736,0.720703125,5.697401e-12,0.720703125,-0.4671584,0.720703125,0.5065585,0.720703125,1.7580405
0.72265625,-0.399222,0.72265625,-0.76562697,0.72265625,0.3716954,0.72265625,-0.39203873,0.72265625,4.8141794e-12,0.72265625,-0.39113507,0.72265625,-0.5509483,0.72265625,1.9892957
0.724609375,-0.48177817,0.724609375,1.1171192,0.724609375,-0.19703129,0.724609375,0.16749609,0.724609375,8.718438e-12,0.724609375,-0.44477648,0.724609375,-0.37466118,0.724609375,0.8020568
0.7265625,-0.40555704,0.7265625,0.010560562,0.7265625,-0.2948176,0.7265625,0.70850915,0.7265625,6.435828e-13,0.7265625,-0.55472726,0.7265625,-0.20431934,0.7265625,-0.64258695
0.728515625,0.18300678,0.728515625,-1.2117034,0.728515625,0.3120634,0.728515625,1.1466767,0.728515625,-3.9401776e-12,0.728515625,-0.59946567,0.728515625,-1.2880371,0.728515625,0.20335567
0.73046875,-0.42881134,0.73046875,-1.1310995,0.73046875,0.1730565,0.73046875,1.4123422,0.73046875,-2.5728684e-12,0.73046875,-0.4299275,0.73046875,-0.785716,0.73046875,1.7599226
0.732421875,-0.18102437,0.732421875,0.65743816,0.732421875,-0.3795867,0.732421875,1.4617918,0.732421875,-3.2801422e-12,0.732421875,-0.36763975,0.732421875,-1.519753,0.732421875,1.6414576
0.734375,0.3448753,0.734375,0.7923252,0.734375,-0.024949113,0.734375,1.2846377,0.734375,-6.9351914e-13,0.734375,-0.48649123,0.734375,-0.8249448,0.734375,1.1013942
0.736328125,-0.47672805,0.736328125,-0.44656128,0.736328125,0.38932136,0.736328125,0.90603805,0.736328125,-2.1440842e-12,0.736328125,-0.68674004,0.736328125,-0.76598537,0.736328125,-0.07741186
0.73828125,0.31446847,0.73828125,-0.05502685,0.73828125,-0.12695655,0.73828125,0.3832803,0.73828125,-2.0987114e-12,0.73828125,-0.8206868,0.73828125,-0.27935484,0.73828125,-0.20862427
0.740234375,-0.21814522,0.740234375,0.62200624,0.740234375,-0.33978537,0.740234375,-0.2028384,0.740234375,4.57978e-12,0.740234375,-0.8712072,0.740234375,-0.23856945,0.740234375,2.1254706
0.7421875,-0.38183516,0.7421875,-0.4446248,0.7421875,0.25953424,0.7421875,-0.7605494,0.7421875,-3.1617642e-13,0.7421875,-0.96451,0.7421875,-0.85906756,0.7421875,0.6220431
0.744140625,0.19673717,0.744140625,1.4066426,0.744140625,0.23852015,0.744140625,-1.2016181,0.744140625,-6.5952803e-12,0.744140625,-1.0657804,0.744140625,0.21453734,0.744140625,0.25218925
0.74609375,0.12894285,0.74609375,-3.2928774,0.74609375,-0.35260016,0.74609375,-1.4555053,0.74609375,3.0022794e-12,0.74609375,-1.1234505,0.74609375,0.21051279,0.74609375,0.06590089
0.748046875,0.377472,0.748046875,-0.8876162,0.748046875,-0.10094239,0.748046875,-1.4808803,0.748046875,1.0460453e-12,0.748046875,-0.8994353,0.748046875,-0.6405703,0.748046875,0.5943713
0.75,0.23507105,0.75,1.019953,0.75,0.39198592,0.75,-1.2725735,0.75,-8.9215435e-13,0.75,-0.8255793,0.75,0.12780513,0.75,-1.1994783
0.751953125,0.30348092,0.751953125,1.3830175,0.751953125,-0.05200294,0.751953125,-0.8627636,0.751953125,1.1115271e-11,0.751953125,-0.83034205,0.751953125,-0.51311433,0.751953125,-1.56237
0.75390625,-0.21796542,0.75390625,-0.0037812495,0.75390625,-0.3716954,0.75390625,-0.31612372,0.75390625,8.368086e-12,0.75390625,-0.8687084,0.75390625,-1.0103055,0.75390625,-1.8898367
0.755859375,-0.32256046,0.755859375,-1.6035638,0.755859375,0.19703129,0.755859375,0.28036517,0.755859375,-8.726166e-14,0.755859375,-0.890653,0.755859375,0.78628737,0.755859375,0.040175967
0.7578125,0.25061476,0.7578125,-1.0069196,0.7578125,0.2948176,0.7578125,0.8313319,0.7578125,1.9136675e-13,0.7578125,-0.9315673,0.7578125,0.22410733,0.7578125,0.3497259
